iter	Logloss
166	0.2573838693
167	0.2566932274
168	0.2561649928
169	0.255329774
170	0.2549497731
171	0.2539870231
172	0.2535054236
173	0.2524341931
174	0.2514040866
175	0.2504656959
176	0.2496684638
177	0.2489906723
178	0.2483193692
179	0.2472808206
180	0.2468870835
181	0.2459688029
182	0.2450202729
183	0.2443826683
184	0.2438723037
185	0.2429804533
186	0.2424239094
187	0.2416594052
188	0.2409020608
189	0.2405667369
190	0.239999835
191	0.2395635015
192	0.2391052668
193	0.238435882
194	0.2380216614
195	0.2376084197
196	0.2367714123
197	0.2363970586
198	0.235676337
199	0.2353399512
200	0.2346395974
201	0.2341417871
202	0.2335914857
203	0.233133266
204	0.2326242661
205	0.232129066
206	0.2317171865
207	0.2308868939
208	0.2302411752
209	0.2297969966
210	0.2293441913
211	0.2286504305
212	0.2281663488
213	0.2276076942
214	0.2270696727
215	0.2268301505
216	0.2259629563
217	0.2254037838
218	0.2248127182
219	0.2241352525
220	0.2234605062
221	0.2229815153
222	0.2227008306
223	0.2222246142
224	0.2217366132
225	0.2211517079
226	0.2205048892
227	0.220115388
228	0.2194445875
229	0.2192452655
230	0.2188959891
231	0.2185623396
232	0.2181240893
233	0.2177296936
234	0.2174114801
235	0.2169345222
236	0.216536437
237	0.2161365344
238	0.2153565929
239	0.2149986172
240	0.2143473255
241	0.2141269183
242	0.2137598069
243	0.2133749338
244	0.2130531992
245	0.2125686296
246	0.2120973143
247	0.2117919887
248	0.2114020001
249	0.2109126206
250	0.2104108259
251	0.2097884202
252	0.2092837719
253	0.2090257875
254	0.2086692627
255	0.2081998308
256	0.2076589293
257	0.207149559
258	0.20665262
259	0.2060620646
260	0.2055150584
261	0.2050385595
262	0.204794832
263	0.2040760906
264	0.2036542763
265	0.2031311936
266	0.2026263742
267	0.2023022406
268	0.2020350946
269	0.2017161743
270	0.201505286
271	0.2011730634
272	0.2006354976
273	0.2000868926
274	0.1996131413
275	0.199314448
276	0.1989640941
277	0.1983624163
278	0.1980126317
279	0.1975938621
280	0.1970026284
281	0.1966561051
282	0.1963280438
283	0.1960746753
284	0.1958578648
285	0.1954380073
286	0.1951631738
287	0.1948957237
288	0.1944970657
289	0.1943837322
290	0.1937931303
291	0.1935311463
292	0.1927770802
293	0.1924707466
294	0.1920756151
295	0.1917437488
296	0.1914406057
297	0.1910597126
298	0.1905861672
299	0.1903336044
300	0.1901171931
301	0.1896937027
302	0.1891994405
303	0.1888123685
304	0.1882620416
305	0.1879524473
306	0.1875872696
307	0.1872227455
308	0.1868889112
309	0.1866677217
310	0.1864025553
311	0.1858686946
312	0.185400163
313	0.1849245147
314	0.1846315469
315	0.1843331006
316	0.1841678163
317	0.1834643966
318	0.1830607561
319	0.1827731838
320	0.1821370916
321	0.1819191829
322	0.1815402305
323	0.1812450479
324	0.1810191412
325	0.1805289254
326	0.1802036389
327	0.1798932438
328	0.1795489981
329	0.1793834677
330	0.1788650527
331	0.1786169974
332	0.1785092055
333	0.1781526903
334	0.1778490947
335	0.1774768034
336	0.1771361555
337	0.1766959864
338	0.1765630612
339	0.1761541845
340	0.1758811168
341	0.1754583273
342	0.1751685275
343	0.1745831493
344	0.1742266885
345	0.17399541
346	0.1736923989
347	0.1731770637
348	0.1727040394
349	0.1723602419
350	0.1719872461
351	0.1716845197
352	0.1713415112
353	0.1710499345
354	0.1707585957
355	0.1703187855
356	0.1700688742
357	0.1698042827
358	0.169340848
359	0.1690893321
360	0.168646641
361	0.1682410744
362	0.1680193064
363	0.1675233741
364	0.1673753985
365	0.1670707884
366	0.1667372851
367	0.1665326557
368	0.1662456879
369	0.1660219865
370	0.1657900561
371	0.1655306952
372	0.1652555536
373	0.1649376196
374	0.1645149186
375	0.1642564394
376	0.1639847773
377	0.1638176546
378	0.1636772509
379	0.1633976718
380	0.1632089216
381	0.162895865
382	0.1625984051
383	0.1621828785
384	0.1620290502
385	0.1616372918
386	0.1610730047
387	0.1608875656
388	0.1606871008
389	0.1603402902
390	0.1600987046
391	0.1598507425
392	0.1593761755
393	0.159194903
394	0.1590692335
395	0.1588494421
396	0.1586605182
397	0.158331467
398	0.1578935772
399	0.1575138183
400	0.1572121339
401	0.1569792699
402	0.1568030548
403	0.1565627279
404	0.1564585608
405	0.156308136
406	0.1559936298
407	0.1558599669
408	0.1555510716
409	0.1552196739
410	0.1550477495
411	0.1547698187
412	0.1545394103
413	0.1542033588
414	0.1539043686
415	0.1536833924
416	0.153359674
417	0.1532143989
418	0.1531497362
419	0.1528459167
420	0.152527105
421	0.1523745668
422	0.1521966545
423	0.1519776967
424	0.1517440078
425	0.1514597713
426	0.1510866924
427	0.1507968079
428	0.150529231
429	0.1501909327
430	0.1498976757
431	0.1497727996
432	0.1495175897
433	0.1492747328
434	0.1490951982
435	0.1489290673
436	0.1487504834
437	0.1483174757
438	0.1479402296
439	0.1476350123
440	0.1473511139
441	0.147160551
442	0.1470057796
443	0.1467054732
444	0.1466228435
445	0.1463972823
446	0.1462087589
447	0.1459137403
448	0.1456004772
449	0.1453248251
450	0.1451195642
451	0.1447622048
452	0.1446078235
453	0.1444853469
454	0.1441962442
455	0.1440609293
456	0.1439551139
457	0.1437946486
458	0.1435835248
459	0.1434832291
460	0.1432674948
461	0.1430486739
462	0.1429884432
463	0.1428342732
464	0.1427101504
465	0.1424894797
466	0.1423155959
467	0.1421882559
468	0.1419038661
469	0.1417835205
470	0.1416247086
471	0.1414246843
472	0.1412714245
473	0.1410714796
474	0.1409636725
475	0.1408017986
476	0.1405180597
477	0.1404313078
478	0.1401430635
479	0.1399308241
480	0.1396830393
481	0.1394237322
482	0.13933274
483	0.1391044775
484	0.1388911423
485	0.1384944875
486	0.1383952154
487	0.1381872015
488	0.1381185005
489	0.1379644514
490	0.1378385505
491	0.1376304587
492	0.1373556264
493	0.1372468096
494	0.137091129
495	0.1369085506
496	0.1366894279
497	0.1365080607
498	0.1362690145
499	0.1360460457
500	0.1357388192
501	0.1355560967
502	0.1353214782
503	0.1351056699
504	0.1346969697
505	0.1345679975
506	0.1344257038
507	0.1340712251
508	0.133848031
509	0.1337589999
510	0.1336154421
511	0.1334749237
512	0.1333573568
513	0.1332805009
514	0.1331716138
515	0.1331016655
516	0.1329688576
517	0.1327656233
518	0.1326838258
519	0.132540761
520	0.1323522892
521	0.132234833
522	0.1320551079
523	0.1319255333
524	0.1316882562
525	0.1314769772
526	0.1311828975
527	0.1310499141
528	0.1307740373
529	0.1306529358
530	0.130513303
531	0.1302770742
532	0.1300806504
533	0.1297791895
534	0.1295228588
535	0.1294067289
536	0.1291850445
537	0.1291288145
538	0.1289311434
539	0.1286930757
540	0.1285420871
541	0.1284848749
542	0.1283573114
543	0.1281332281
544	0.128025911
545	0.1278556222
546	0.1276821076
547	0.1276276433
548	0.1273333311
549	0.1272100396
550	0.1269777627
551	0.1267289429
552	0.1265724925
553	0.1262597909
554	0.1260120564
555	0.1258029865
556	0.1255736548
557	0.1253776581
558	0.125228583
559	0.1250578242
560	0.1248189982
561	0.1246751136
562	0.1245921592
563	0.124428477
564	0.124210499
565	0.1240492154
566	0.1239775352
567	0.1238378116
568	0.1237132275
569	0.1235567336
570	0.1233625243
571	0.1231030859
572	0.1229371847
573	0.1227204291
574	0.1226481796
575	0.1223148919
576	0.1221642646
577	0.1220481646
578	0.1220019714
579	0.1217038299
580	0.1215357327
581	0.1212319356
582	0.1210734247
583	0.1207176337
584	0.1204757838
585	0.1203393225
586	0.1201709658
587	0.1200405269
588	0.1197597626
589	0.1196552091
590	0.1195405887
591	0.1194780609
592	0.1192517909
593	0.1191143603
594	0.1188954613
595	0.1188095214
596	0.1185833056
597	0.1184037478
598	0.1182293728
599	0.1181558195
600	0.1178809941
601	0.1175886319
602	0.1174227842
603	0.1173721186
604	0.1172715215
605	0.1171130927
606	0.1170228696
607	0.1169528916
608	0.1167434889
609	0.1165462424
610	0.1162450605
611	0.1161033727
612	0.1158849792
613	0.1157377403
614	0.1155623184
615	0.1153595815
616	0.1151373189
617	0.1150045626
618	0.1148813099
619	0.114827127
620	0.1144946593
621	0.1142604125
622	0.1141269633
623	0.1138564888
624	0.1137297362
625	0.113612126
626	0.1135022394
627	0.1134012253
628	0.1133061786
629	0.1131511275
630	0.1130484599
631	0.1129877608
632	0.1127537519
633	0.1126205908
634	0.1124121153
635	0.112325656
636	0.1122377811
637	0.1121467173
638	0.1120121806
639	0.1119663027
640	0.1118345982
641	0.111587796
642	0.1112691553
643	0.1112448798
644	0.1111147155
645	0.1110755575
646	0.1109480773
647	0.1108225644
648	0.1105790107
649	0.1104890596
650	0.1102422075
651	0.1100684753
652	0.1097872394
653	0.1097153346
654	0.1096143314
655	0.1094857084
656	0.1093566901
657	0.109223345
658	0.1090641443
659	0.1089594764
660	0.1088110216
661	0.108657495
662	0.1085857868
663	0.1084888311
664	0.1083520859
665	0.1081455075
666	0.1080768752
667	0.1079566876
668	0.1076864001
669	0.107583847
670	0.1075189331
671	0.1074549438
672	0.1073467727
673	0.1072409472
674	0.1071533839
675	0.1070347381
676	0.1068358171
677	0.1065607838
678	0.1064606603
679	0.106371734
680	0.1062595466
681	0.1061726475
682	0.106012374
683	0.1057893478
684	0.1056411113
685	0.1055513316
686	0.1053963147
687	0.1051744375
688	0.1050693429
689	0.1048768089
690	0.1046767329
691	0.1044192489
692	0.1042637066
693	0.1042017269
694	0.1040442069
695	0.1039315969
696	0.1038191466
697	0.1037590364
698	0.1037171917
699	0.1036131001
700	0.1034760356
701	0.103337288
702	0.1032459021
703	0.1030901373
704	0.1030503062
705	0.102897039
706	0.1028296085
707	0.1026550778
708	0.1024941204
709	0.102399409
710	0.1022555287
711	0.1020663578
712	0.1018902668
713	0.1018519364
714	0.1016884116
715	0.1015442247
716	0.1013458429
717	0.1012418223
718	0.1010817719
719	0.1009895751
720	0.1007693287
721	0.100551453
722	0.1004571504
723	0.1004005044
724	0.1001969435
725	0.1000227042
726	0.09994897698
727	0.09990720438
728	0.09984575551
729	0.09975213029
730	0.09967092331
731	0.09953056472
732	0.09938648185
733	0.09928180211
734	0.09920689989
735	0.09917330399
736	0.0990082974
737	0.09884163895
738	0.0988084444
739	0.09876722298
740	0.0986541237
741	0.09857146107
742	0.09843522746
743	0.09837508887
744	0.09829750415
745	0.09826937992
746	0.09823189046
747	0.09816463487
748	0.0981325473
749	0.09796185074
750	0.09771412918
751	0.09762156974
752	0.09753416962
753	0.09741115959
754	0.09714208953
755	0.09696218473
756	0.09684407841
757	0.09674269569
758	0.09663235173
759	0.09656171966
760	0.09646047174
761	0.09623863906
762	0.09614753086
763	0.09605835607
764	0.09592904427
765	0.09583363285
766	0.09570188184
767	0.09564566586
768	0.09551473699
769	0.09540478287
770	0.09531580786
771	0.09513047591
772	0.0950383578
773	0.09487511032
774	0.09476557322
775	0.09470501354
776	0.09454859574
777	0.09428286779
778	0.09413418115
779	0.09394040216
780	0.0937826467
781	0.09368187181
782	0.09359472311
783	0.09338891344
784	0.09318947457
785	0.09309166606
786	0.09306205168
787	0.0929789539
788	0.09289822223
789	0.09283624076
790	0.09273180419
791	0.09259016078
792	0.09255804725
793	0.09253540794
794	0.09241654464
795	0.0922398864
796	0.09221738635
797	0.09205081458
798	0.09196182828
799	0.09190318301
800	0.09182800315
801	0.09167824752
802	0.09165098977
803	0.09158398805
804	0.09146194023
805	0.09136535257
806	0.09123321739
807	0.091060771
808	0.09091813546
809	0.09086537358
810	0.09083263659
811	0.0907671679
812	0.09068482932
813	0.09049275914
814	0.09028666914
815	0.09007444127
816	0.08979986587
817	0.08962910656
818	0.08945344261
819	0.08920106804
820	0.08901458336
821	0.08893454638
822	0.08883565381
823	0.08865950363
824	0.08861139089
825	0.08853087033
826	0.08844092446
827	0.088292649
828	0.08816423072
829	0.08813112089
830	0.08810210896
831	0.08801793722
832	0.08790692551
833	0.08772659938
834	0.08762453903
835	0.08754826181
836	0.0874413717
837	0.08737630023
838	0.08718864907
839	0.08705977336
840	0.08699195935
841	0.08696752832
842	0.08686040903
843	0.0866945213
844	0.08661094174
845	0.08648795027
846	0.0863521362
847	0.08623745255
848	0.0862078748
849	0.08608473478
850	0.08592797676
851	0.08582828331
852	0.08572636179
853	0.08555630923
854	0.08553340026
855	0.08537603484
856	0.08522774805
857	0.0851993887
858	0.0851303529
859	0.08492720877
860	0.08481707486
861	0.08463016398
862	0.08453026205
863	0.0843613826
864	0.08434612584
865	0.08429169397
866	0.08420037145
867	0.08402871727
868	0.08392867063
869	0.08375614634
870	0.08364035594
871	0.08353344848
872	0.08350981021
873	0.08340511642
874	0.08323799702
875	0.08302521314
876	0.0829032806
877	0.08283296993
878	0.08274847314
879	0.08269619109
880	0.08254105029
881	0.08230893737
882	0.08216909425
883	0.08213560067
884	0.0820853745
885	0.08196063234
886	0.08178383176
887	0.08165916972
888	0.08153158219
889	0.08143437315
890	0.08137437556
891	0.08127405839
892	0.08124046146
893	0.08108860032
894	0.08101549681
895	0.08099486923
896	0.08094248182
897	0.08079742334
898	0.08066442715
899	0.08064138206
900	0.08050757931
901	0.08044683514
902	0.08033711672
903	0.08018591928
904	0.08001005978
905	0.07992644423
906	0.07983722502
907	0.07970359389
908	0.07962747451
909	0.07952764516
910	0.07945379328
911	0.07937649368
912	0.07934044093
913	0.0792471999
914	0.07903606914
915	0.07897124941
916	0.07878755511
917	0.0787050912
918	0.07864235561
919	0.078593589
920	0.07855950551
921	0.07848702218
922	0.07846084138
923	0.07839349306
924	0.07835954217
925	0.07830900301
926	0.07828480672
927	0.07810780565
928	0.07801929108
929	0.07791378791
930	0.07784228741
931	0.07766714277
932	0.07753167493
933	0.07745063414
934	0.07743821011
935	0.07725711574
936	0.07721410055
937	0.07719306697
938	0.07705591644
939	0.07696014457
940	0.07685264231
941	0.07681595283
942	0.07672717927
943	0.07668769303
944	0.07662235886
945	0.07660044443
946	0.07651686023
947	0.0764274155
948	0.07640010192
949	0.07628765324
950	0.07611760707
951	0.07596104928
952	0.0758118081
953	0.07575697518
954	0.07573746885
955	0.07560830771
956	0.07547166862
957	0.07540693308
958	0.07522427082
959	0.07518216875
960	0.07516022825
961	0.07504299859
962	0.07501379591
963	0.07495476153
964	0.07491041542
965	0.07477128133
966	0.0745813649
967	0.0744360541
968	0.07426557609
969	0.07410612007
970	0.07404621893
971	0.07396942075
972	0.07386286018
973	0.07383880971
974	0.07371279742
975	0.07361055152
976	0.07355137181
977	0.07353711788
978	0.07339285421
979	0.07322170657
980	0.07312922479
981	0.07306158472
982	0.07294033292
983	0.0728145001
984	0.07277430252
985	0.0726832797
986	0.07266269983
987	0.07260231646
988	0.07248832403
989	0.0724614715
990	0.07237717668
991	0.07218806998
992	0.07206448887
993	0.07197358281
994	0.07189507461
995	0.07185541834
996	0.07181387332
997	0.07179678964
998	0.07160584333
999	0.0714404634
